,account_type,data_holder,txn_date,transaction_type,txn_count,total_amount_aud,avg_amount_aud
2491,term_deposit,Macquarie Bank,2026-04-15,debit,2,6107.93,3053.97
2492,term_deposit,Macquarie Bank,2026-04-16,debit,1,702.72,702.72
2493,term_deposit,Macquarie Bank,2026-04-17,debit,2,487.55,243.77
2494,term_deposit,Macquarie Bank,2026-04-19,debit,2,3304.56,1652.28
2495,term_deposit,NAB,2026-01-20,credit,1,1361.68,1361.68
2496,term_deposit,NAB,2026-01-21,debit,1,85.7,85.7
2497,term_deposit,NAB,2026-01-22,credit,1,2378.62,2378.62
2498,term_deposit,NAB,2026-01-22,debit,1,437.35,437.35
2499,term_deposit,NAB,2026-01-24,credit,1,1298.24,1298.24
2500,term_deposit,NAB,2026-01-25,debit,2,3182.84,1591.42
2501,term_deposit,NAB,2026-01-26,debit,1,33.14,33.14
2502,term_deposit,NAB,2026-01-27,credit,2,6392.26,3196.13
2503,term_deposit,NAB,2026-01-28,debit,1,2231.73,2231.73
2504,term_deposit,NAB,2026-01-30,credit,1,3232.83,3232.83
2505,term_deposit,NAB,2026-01-31,credit,1,1689.58,1689.58
2506,term_deposit,NAB,2026-02-03,debit,1,2469.21,2469.21
2507,term_deposit,NAB,2026-02-06,credit,3,3263.42,1087.81
2508,term_deposit,NAB,2026-02-07,credit,1,3973.85,3973.85
2509,term_deposit,NAB,2026-02-08,credit,1,1984.13,1984.13
2510,term_deposit,NAB,2026-02-08,debit,1,1787.61,1787.61
2511,term_deposit,NAB,2026-02-12,debit,1,35.7,35.7
2512,term_deposit,NAB,2026-02-16,credit,1,712.7,712.7
2513,term_deposit,NAB,2026-02-16,debit,1,4222.33,4222.33
2514,term_deposit,NAB,2026-02-18,credit,1,564.27,564.27
2515,term_deposit,NAB,2026-02-19,credit,1,3159.86,3159.86
2516,term_deposit,NAB,2026-02-19,debit,2,5210.34,2605.17
2517,term_deposit,NAB,2026-02-21,credit,1,3077.55,3077.55
2518,term_deposit,NAB,2026-02-21,debit,1,4083.2,4083.2
2519,term_deposit,NAB,2026-02-22,debit,1,3555.84,3555.84
2520,term_deposit,NAB,2026-02-25,credit,1,2870.17,2870.17
2521,term_deposit,NAB,2026-02-26,debit,1,2658.9,2658.9
2522,term_deposit,NAB,2026-02-27,credit,1,623.29,623.29
2523,term_deposit,NAB,2026-02-28,credit,2,2861.91,1430.95
2524,term_deposit,NAB,2026-03-01,credit,1,3384.31,3384.31
2525,term_deposit,NAB,2026-03-03,credit,2,5490.51,2745.26
2526,term_deposit,NAB,2026-03-04,debit,3,5521.06,1840.35
2527,term_deposit,NAB,2026-03-05,credit,3,8230.46,2743.49
2528,term_deposit,NAB,2026-03-06,credit,1,4180.16,4180.16
2529,term_deposit,NAB,2026-03-07,debit,1,1758.7,1758.7
2530,term_deposit,NAB,2026-03-08,credit,1,2875.67,2875.67
2531,term_deposit,NAB,2026-03-09,credit,1,1385.15,1385.15
2532,term_deposit,NAB,2026-03-09,debit,1,3134.15,3134.15
2533,term_deposit,NAB,2026-03-10,credit,1,1717.32,1717.32
2534,term_deposit,NAB,2026-03-11,credit,1,4135.55,4135.55
2535,term_deposit,NAB,2026-03-13,credit,1,2290.18,2290.18
2536,term_deposit,NAB,2026-03-15,credit,1,3379.23,3379.23
2537,term_deposit,NAB,2026-03-15,debit,1,1351.42,1351.42
2538,term_deposit,NAB,2026-03-17,credit,1,2907.27,2907.27
2539,term_deposit,NAB,2026-03-18,credit,2,7513.97,3756.98
2540,term_deposit,NAB,2026-03-18,debit,1,4130.96,4130.96
2541,term_deposit,NAB,2026-03-19,debit,1,567.26,567.26
2542,term_deposit,NAB,2026-03-22,debit,1,3293.3,3293.3
2543,term_deposit,NAB,2026-03-23,debit,1,650.84,650.84
2544,term_deposit,NAB,2026-03-24,credit,1,3798.87,3798.87
2545,term_deposit,NAB,2026-03-24,debit,1,3465.69,3465.69
2546,term_deposit,NAB,2026-03-25,debit,1,2327.59,2327.59
2547,term_deposit,NAB,2026-03-26,debit,2,3039.19,1519.6
2548,term_deposit,NAB,2026-03-28,credit,3,2193.78,731.26
2549,term_deposit,NAB,2026-03-28,debit,2,6098.23,3049.11
2550,term_deposit,NAB,2026-03-29,debit,2,8710.46,4355.23
2551,term_deposit,NAB,2026-03-31,credit,1,3941.67,3941.67
2552,term_deposit,NAB,2026-03-31,debit,3,7988.7,2662.9
2553,term_deposit,NAB,2026-04-01,credit,3,5874.53,1958.18
2554,term_deposit,NAB,2026-04-01,debit,2,2057.05,1028.53
2555,term_deposit,NAB,2026-04-02,credit,2,4910.95,2455.47
2556,term_deposit,NAB,2026-04-05,credit,1,1121.37,1121.37
2557,term_deposit,NAB,2026-04-05,debit,3,6858.29,2286.1
2558,term_deposit,NAB,2026-04-06,credit,1,700.08,700.08
2559,term_deposit,NAB,2026-04-07,credit,1,2226.7,2226.7
2560,term_deposit,NAB,2026-04-07,debit,2,3620.73,1810.37
2561,term_deposit,NAB,2026-04-09,credit,1,35.64,35.64
2562,term_deposit,NAB,2026-04-12,credit,2,4871.54,2435.77
2563,term_deposit,NAB,2026-04-13,credit,2,2365.03,1182.52
2564,term_deposit,NAB,2026-04-13,debit,3,2700.7,900.23
2565,term_deposit,NAB,2026-04-15,credit,1,4137.09,4137.09
2566,term_deposit,NAB,2026-04-17,credit,1,1243.44,1243.44
2567,term_deposit,NAB,2026-04-17,debit,1,2564.15,2564.15
2568,term_deposit,NAB,2026-04-18,debit,1,1164.08,1164.08
2569,term_deposit,NAB,2026-04-19,credit,1,781.1,781.1
2570,term_deposit,NAB,2026-04-19,debit,1,2208.39,2208.39
2571,term_deposit,Westpac,2026-01-19,credit,1,2179.82,2179.82
2572,term_deposit,Westpac,2026-01-19,debit,1,730.2,730.2
2573,term_deposit,Westpac,2026-01-20,credit,4,8507.5,2126.88
2574,term_deposit,Westpac,2026-01-20,debit,2,5553.44,2776.72
2575,term_deposit,Westpac,2026-01-21,debit,3,8471.28,2823.76
2576,term_deposit,Westpac,2026-01-22,credit,2,2892.7,1446.35
2577,term_deposit,Westpac,2026-01-23,credit,1,3473.35,3473.35
2578,term_deposit,Westpac,2026-01-23,debit,1,104.55,104.55
2579,term_deposit,Westpac,2026-01-24,credit,3,9598.39,3199.46
2580,term_deposit,Westpac,2026-01-24,debit,1,1110.15,1110.15
2581,term_deposit,Westpac,2026-01-25,credit,1,3540.16,3540.16
2582,term_deposit,Westpac,2026-01-25,debit,2,4259.94,2129.97
2583,term_deposit,Westpac,2026-01-27,credit,1,923.14,923.14
2584,term_deposit,Westpac,2026-01-27,debit,1,1529.26,1529.26
2585,term_deposit,Westpac,2026-01-28,credit,1,4499.89,4499.89
2586,term_deposit,Westpac,2026-01-28,debit,1,4492.02,4492.02
2587,term_deposit,Westpac,2026-01-29,debit,1,3555.49,3555.49
2588,term_deposit,Westpac,2026-01-30,credit,1,3745.76,3745.76
2589,term_deposit,Westpac,2026-01-30,debit,1,3585.76,3585.76
2590,term_deposit,Westpac,2026-01-31,credit,1,561.88,561.88
2591,term_deposit,Westpac,2026-01-31,debit,2,7697.64,3848.82
2592,term_deposit,Westpac,2026-02-01,credit,2,4902.22,2451.11
2593,term_deposit,Westpac,2026-02-01,debit,2,6225.16,3112.58
2594,term_deposit,Westpac,2026-02-02,credit,2,4157.6,2078.8
2595,term_deposit,Westpac,2026-02-02,debit,2,2235.48,1117.74
2596,term_deposit,Westpac,2026-02-03,credit,2,2803.78,1401.89
2597,term_deposit,Westpac,2026-02-04,credit,2,4014.36,2007.18
2598,term_deposit,Westpac,2026-02-05,credit,2,6219.42,3109.71
2599,term_deposit,Westpac,2026-02-06,debit,1,2659.15,2659.15
2600,term_deposit,Westpac,2026-02-08,credit,3,6067.98,2022.66
2601,term_deposit,Westpac,2026-02-08,debit,1,3033.6,3033.6
2602,term_deposit,Westpac,2026-02-09,credit,1,2840.27,2840.27
2603,term_deposit,Westpac,2026-02-09,debit,2,2968.51,1484.25
2604,term_deposit,Westpac,2026-02-10,credit,3,6075.72,2025.24
2605,term_deposit,Westpac,2026-02-11,credit,2,5848.25,2924.13
2606,term_deposit,Westpac,2026-02-11,debit,1,4110.95,4110.95
2607,term_deposit,Westpac,2026-02-15,credit,1,3447.15,3447.15
2608,term_deposit,Westpac,2026-02-15,debit,3,7134.59,2378.2
2609,term_deposit,Westpac,2026-02-16,debit,1,828.06,828.06
2610,term_deposit,Westpac,2026-02-17,credit,4,10020.52,2505.13
2611,term_deposit,Westpac,2026-02-17,debit,4,6747.01,1686.75
2612,term_deposit,Westpac,2026-02-20,debit,1,2489.37,2489.37
2613,term_deposit,Westpac,2026-02-21,debit,3,3535.95,1178.65
2614,term_deposit,Westpac,2026-02-22,credit,1,1782.57,1782.57
2615,term_deposit,Westpac,2026-02-22,debit,2,5271.02,2635.51
2616,term_deposit,Westpac,2026-02-23,credit,1,3644.29,3644.29
2617,term_deposit,Westpac,2026-02-24,credit,1,1860.79,1860.79
2618,term_deposit,Westpac,2026-02-24,debit,1,3950.07,3950.07
2619,term_deposit,Westpac,2026-02-25,credit,1,3205.64,3205.64
2620,term_deposit,Westpac,2026-02-25,debit,1,2824.4,2824.4
2621,term_deposit,Westpac,2026-02-26,credit,2,6246.95,3123.47
2622,term_deposit,Westpac,2026-02-26,debit,2,3791.7,1895.85
2623,term_deposit,Westpac,2026-02-27,credit,1,847.18,847.18
2624,term_deposit,Westpac,2026-02-27,debit,2,5384.27,2692.14
2625,term_deposit,Westpac,2026-02-28,credit,1,3267.41,3267.41
2626,term_deposit,Westpac,2026-02-28,debit,1,3965.16,3965.16
2627,term_deposit,Westpac,2026-03-01,debit,2,2938.96,1469.48
2628,term_deposit,Westpac,2026-03-03,credit,1,1756.42,1756.42
2629,term_deposit,Westpac,2026-03-03,debit,1,2238.24,2238.24
2630,term_deposit,Westpac,2026-03-04,credit,1,2623.51,2623.51
2631,term_deposit,Westpac,2026-03-05,credit,3,4366.08,1455.36
2632,term_deposit,Westpac,2026-03-05,debit,1,4369.04,4369.04
2633,term_deposit,Westpac,2026-03-07,credit,1,118.19,118.19
2634,term_deposit,Westpac,2026-03-07,debit,1,212.26,212.26
2635,term_deposit,Westpac,2026-03-08,credit,2,4731.63,2365.82
2636,term_deposit,Westpac,2026-03-08,debit,1,2919.11,2919.11
2637,term_deposit,Westpac,2026-03-09,credit,1,3540.95,3540.95
2638,term_deposit,Westpac,2026-03-09,debit,1,3860.52,3860.52
2639,term_deposit,Westpac,2026-03-10,credit,1,4315.05,4315.05
2640,term_deposit,Westpac,2026-03-10,debit,3,10171.37,3390.46
2641,term_deposit,Westpac,2026-03-11,credit,1,881.71,881.71
2642,term_deposit,Westpac,2026-03-12,credit,2,4654.33,2327.16
2643,term_deposit,Westpac,2026-03-12,debit,2,5078.78,2539.39
2644,term_deposit,Westpac,2026-03-13,credit,1,1698.41,1698.41
2645,term_deposit,Westpac,2026-03-13,debit,2,5044.29,2522.14
2646,term_deposit,Westpac,2026-03-14,credit,2,1545.66,772.83
2647,term_deposit,Westpac,2026-03-14,debit,1,714.01,714.01
2648,term_deposit,Westpac,2026-03-15,credit,1,1502.75,1502.75
2649,term_deposit,Westpac,2026-03-15,debit,2,4003.27,2001.63
2650,term_deposit,Westpac,2026-03-16,credit,2,3396.76,1698.38
2651,term_deposit,Westpac,2026-03-16,debit,1,339.35,339.35
2652,term_deposit,Westpac,2026-03-17,credit,1,4028.61,4028.61
2653,term_deposit,Westpac,2026-03-17,debit,1,3335.08,3335.08
2654,term_deposit,Westpac,2026-03-18,credit,2,5515.48,2757.74
2655,term_deposit,Westpac,2026-03-19,credit,4,7379.46,1844.87
2656,term_deposit,Westpac,2026-03-19,debit,1,271.06,271.06
2657,term_deposit,Westpac,2026-03-20,credit,1,543.41,543.41
2658,term_deposit,Westpac,2026-03-20,debit,1,3132.81,3132.81
2659,term_deposit,Westpac,2026-03-21,debit,1,2570.02,2570.02
2660,term_deposit,Westpac,2026-03-22,debit,1,1336.62,1336.62
2661,term_deposit,Westpac,2026-03-23,credit,2,6230.31,3115.16
2662,term_deposit,Westpac,2026-03-23,debit,3,6470.67,2156.89
2663,term_deposit,Westpac,2026-03-24,debit,3,3240.41,1080.14
2664,term_deposit,Westpac,2026-03-27,credit,2,2490.32,1245.16
2665,term_deposit,Westpac,2026-03-28,credit,6,13206.76,2201.13
2666,term_deposit,Westpac,2026-03-29,credit,3,8921.73,2973.91
2667,term_deposit,Westpac,2026-03-29,debit,2,3844.24,1922.12
2668,term_deposit,Westpac,2026-03-30,credit,3,4481.92,1493.97
2669,term_deposit,Westpac,2026-03-31,debit,1,3679.2,3679.2
2670,term_deposit,Westpac,2026-04-01,debit,1,706.55,706.55
2671,term_deposit,Westpac,2026-04-02,credit,2,6289.2,3144.6
2672,term_deposit,Westpac,2026-04-02,debit,1,4313.64,4313.64
2673,term_deposit,Westpac,2026-04-03,debit,1,4367.61,4367.61
2674,term_deposit,Westpac,2026-04-06,credit,1,2249.9,2249.9
2675,term_deposit,Westpac,2026-04-06,debit,2,2467.03,1233.52
2676,term_deposit,Westpac,2026-04-07,credit,1,446.74,446.74
2677,term_deposit,Westpac,2026-04-08,debit,2,2937.28,1468.64
2678,term_deposit,Westpac,2026-04-09,credit,1,4145.67,4145.67
2679,term_deposit,Westpac,2026-04-11,credit,1,361.16,361.16
2680,term_deposit,Westpac,2026-04-11,debit,1,3979.16,3979.16
2681,term_deposit,Westpac,2026-04-12,credit,1,2110.73,2110.73
2682,term_deposit,Westpac,2026-04-14,credit,1,3144.3,3144.3
2683,term_deposit,Westpac,2026-04-16,credit,1,3037.97,3037.97
2684,term_deposit,Westpac,2026-04-17,credit,2,6053.46,3026.73
2685,term_deposit,Westpac,2026-04-18,credit,2,7530.91,3765.45
2686,term_deposit,Westpac,2026-04-19,debit,1,2948.69,2948.69
2687,transaction,ANZ,2026-01-20,credit,2,4775.41,2387.7
2688,transaction,ANZ,2026-01-20,debit,2,6046.19,3023.09
2689,transaction,ANZ,2026-01-21,credit,1,2621.2,2621.2
2690,transaction,ANZ,2026-01-22,debit,1,4230.98,4230.98
2691,transaction,ANZ,2026-01-23,credit,1,3446.15,3446.15
2692,transaction,ANZ,2026-01-23,debit,1,267.63,267.63
2693,transaction,ANZ,2026-01-24,credit,1,2005.32,2005.32
2694,transaction,ANZ,2026-01-24,debit,2,3986.39,1993.19
2695,transaction,ANZ,2026-01-25,debit,1,3950.35,3950.35
2696,transaction,ANZ,2026-01-27,credit,3,9282.79,3094.26
2697,transaction,ANZ,2026-01-28,credit,6,17335.65,2889.28
2698,transaction,ANZ,2026-01-28,debit,3,8497.49,2832.5
2699,transaction,ANZ,2026-01-29,debit,3,8451.02,2817.01
2700,transaction,ANZ,2026-01-30,credit,2,2594.56,1297.28
2701,transaction,ANZ,2026-01-30,debit,2,3037.56,1518.78
2702,transaction,ANZ,2026-01-31,credit,2,4950.43,2475.22
2703,transaction,ANZ,2026-01-31,debit,2,6657.09,3328.55
2704,transaction,ANZ,2026-02-01,credit,1,1551.35,1551.35
2705,transaction,ANZ,2026-02-01,debit,2,3834.64,1917.32
2706,transaction,ANZ,2026-02-02,credit,1,2490.51,2490.51
2707,transaction,ANZ,2026-02-03,credit,1,672.83,672.83
2708,transaction,ANZ,2026-02-03,debit,1,2324.26,2324.26
2709,transaction,ANZ,2026-02-04,credit,2,4907.96,2453.98
2710,transaction,ANZ,2026-02-04,debit,3,5139.96,1713.32
2711,transaction,ANZ,2026-02-05,credit,1,471.75,471.75
2712,transaction,ANZ,2026-02-05,debit,3,6967.96,2322.65
2713,transaction,ANZ,2026-02-06,credit,1,961.99,961.99
2714,transaction,ANZ,2026-02-06,debit,1,917.45,917.45
2715,transaction,ANZ,2026-02-07,credit,2,4251.8,2125.9
2716,transaction,ANZ,2026-02-07,debit,2,1510.02,755.01
2717,transaction,ANZ,2026-02-08,credit,2,5026.42,2513.21
2718,transaction,ANZ,2026-02-09,credit,3,2799.84,933.28
2719,transaction,ANZ,2026-02-09,debit,1,2062.9,2062.9
2720,transaction,ANZ,2026-02-10,credit,2,7687.45,3843.72
2721,transaction,ANZ,2026-02-10,debit,2,5722.96,2861.48
2722,transaction,ANZ,2026-02-14,debit,2,3638.1,1819.05
2723,transaction,ANZ,2026-02-16,credit,3,9717.11,3239.04
2724,transaction,ANZ,2026-02-16,debit,1,4134.61,4134.61
2725,transaction,ANZ,2026-02-17,credit,3,8271.93,2757.31
2726,transaction,ANZ,2026-02-18,debit,1,921.72,921.72
2727,transaction,ANZ,2026-02-19,credit,2,6324.11,3162.06
2728,transaction,ANZ,2026-02-19,debit,1,61.77,61.77
2729,transaction,ANZ,2026-02-20,credit,1,788.79,788.79
2730,transaction,ANZ,2026-02-20,debit,1,2945.09,2945.09
2731,transaction,ANZ,2026-02-21,debit,3,11213.71,3737.9
2732,transaction,ANZ,2026-02-22,credit,1,671.72,671.72
2733,transaction,ANZ,2026-02-22,debit,1,831.77,831.77
2734,transaction,ANZ,2026-02-23,credit,2,6484.54,3242.27
2735,transaction,ANZ,2026-02-23,debit,1,965.25,965.25
2736,transaction,ANZ,2026-02-24,credit,1,3324.22,3324.22
2737,transaction,ANZ,2026-02-24,debit,1,2486.9,2486.9
2738,transaction,ANZ,2026-02-26,credit,1,3100.19,3100.19
2739,transaction,ANZ,2026-02-26,debit,1,1337.64,1337.64
2740,transaction,ANZ,2026-02-27,credit,3,8053.19,2684.4
2741,transaction,ANZ,2026-02-27,debit,6,14796.08,2466.01
2742,transaction,ANZ,2026-02-28,debit,3,8042.4,2680.8
2743,transaction,ANZ,2026-03-01,credit,4,5812.06,1453.01
2744,transaction,ANZ,2026-03-02,credit,4,10230.14,2557.53
2745,transaction,ANZ,2026-03-02,debit,2,2112.91,1056.45
2746,transaction,ANZ,2026-03-03,credit,1,398.57,398.57
2747,transaction,ANZ,2026-03-04,credit,1,2683.76,2683.76
2748,transaction,ANZ,2026-03-04,debit,3,4675.44,1558.48
2749,transaction,ANZ,2026-03-05,credit,2,3788.48,1894.24
2750,transaction,ANZ,2026-03-06,credit,1,1708.09,1708.09
2751,transaction,ANZ,2026-03-06,debit,2,4240.7,2120.35
2752,transaction,ANZ,2026-03-07,credit,1,113.68,113.68
2753,transaction,ANZ,2026-03-07,debit,2,831.66,415.83
2754,transaction,ANZ,2026-03-08,credit,1,2639.23,2639.23
2755,transaction,ANZ,2026-03-09,credit,2,3418.43,1709.22
2756,transaction,ANZ,2026-03-09,debit,2,4362.05,2181.03
2757,transaction,ANZ,2026-03-10,credit,1,1948.37,1948.37
2758,transaction,ANZ,2026-03-10,debit,1,695.6,695.6
2759,transaction,ANZ,2026-03-11,credit,3,5806.44,1935.48
2760,transaction,ANZ,2026-03-11,debit,1,2739.72,2739.72
2761,transaction,ANZ,2026-03-12,debit,3,7922.8,2640.93
2762,transaction,ANZ,2026-03-13,debit,2,3732.05,1866.02
2763,transaction,ANZ,2026-03-14,credit,2,4778.91,2389.46
2764,transaction,ANZ,2026-03-14,debit,2,4433.12,2216.56
2765,transaction,ANZ,2026-03-15,credit,1,437.7,437.7
2766,transaction,ANZ,2026-03-15,debit,1,2011.49,2011.49
2767,transaction,ANZ,2026-03-16,credit,2,1380.6,690.3
2768,transaction,ANZ,2026-03-16,debit,3,7329.69,2443.23
2769,transaction,ANZ,2026-03-17,credit,1,2035.29,2035.29
2770,transaction,ANZ,2026-03-17,debit,2,5778.21,2889.11
2771,transaction,ANZ,2026-03-19,debit,1,149.32,149.32
2772,transaction,ANZ,2026-03-20,credit,1,783.85,783.85
2773,transaction,ANZ,2026-03-20,debit,5,10886.49,2177.3
2774,transaction,ANZ,2026-03-21,debit,3,8667.38,2889.13
2775,transaction,ANZ,2026-03-22,credit,1,4011.31,4011.31
2776,transaction,ANZ,2026-03-22,debit,1,167.03,167.03
2777,transaction,ANZ,2026-03-23,credit,2,4257.92,2128.96
2778,transaction,ANZ,2026-03-23,debit,2,7245.09,3622.55
2779,transaction,ANZ,2026-03-24,credit,2,3207.33,1603.66
2780,transaction,ANZ,2026-03-24,debit,1,2623.98,2623.98
2781,transaction,ANZ,2026-03-25,debit,3,7600.77,2533.59
2782,transaction,ANZ,2026-03-26,credit,2,4482.73,2241.36
2783,transaction,ANZ,2026-03-28,credit,2,3628.4,1814.2
2784,transaction,ANZ,2026-03-29,credit,2,5179.8,2589.9
2785,transaction,ANZ,2026-03-30,credit,2,1426.99,713.5
2786,transaction,ANZ,2026-03-30,debit,3,7720.78,2573.59
2787,transaction,ANZ,2026-03-31,credit,1,1291.02,1291.02
2788,transaction,ANZ,2026-03-31,debit,3,8941.06,2980.35
2789,transaction,ANZ,2026-04-01,credit,5,11188.34,2237.67
2790,transaction,ANZ,2026-04-01,debit,1,1807.94,1807.94
2791,transaction,ANZ,2026-04-03,credit,1,3063.89,3063.89
2792,transaction,ANZ,2026-04-03,debit,1,3184.48,3184.48
2793,transaction,ANZ,2026-04-04,credit,1,384.65,384.65
2794,transaction,ANZ,2026-04-04,debit,2,4069.28,2034.64
2795,transaction,ANZ,2026-04-05,credit,2,3777.76,1888.88
2796,transaction,ANZ,2026-04-05,debit,4,9493.68,2373.42
2797,transaction,ANZ,2026-04-06,credit,1,1369.24,1369.24
2798,transaction,ANZ,2026-04-07,debit,3,7063.79,2354.6
2799,transaction,ANZ,2026-04-08,credit,1,1237.63,1237.63
2800,transaction,ANZ,2026-04-08,debit,2,4006.02,2003.01
2801,transaction,ANZ,2026-04-09,credit,4,5782.89,1445.72
2802,transaction,ANZ,2026-04-09,debit,3,6928.96,2309.65
2803,transaction,ANZ,2026-04-10,credit,1,965.41,965.41
2804,transaction,ANZ,2026-04-10,debit,2,6462.18,3231.09
2805,transaction,ANZ,2026-04-11,credit,1,955.08,955.08
2806,transaction,ANZ,2026-04-11,debit,1,2212.42,2212.42
2807,transaction,ANZ,2026-04-12,credit,1,1143.26,1143.26
2808,transaction,ANZ,2026-04-12,debit,2,7054.93,3527.47
2809,transaction,ANZ,2026-04-14,debit,2,5176.67,2588.34
2810,transaction,ANZ,2026-04-15,credit,3,7236.02,2412.01
2811,transaction,ANZ,2026-04-15,debit,1,2330.69,2330.69
2812,transaction,ANZ,2026-04-16,debit,3,7025.32,2341.77
2813,transaction,ANZ,2026-04-17,credit,1,3105.56,3105.56
2814,transaction,ANZ,2026-04-18,debit,2,3288.17,1644.09
2815,transaction,ANZ,2026-04-19,credit,1,2734.21,2734.21
2816,transaction,ANZ,2026-04-19,debit,1,141.99,141.99
2817,transaction,Bendigo Bank,2026-01-20,credit,2,5735.36,2867.68
2818,transaction,Bendigo Bank,2026-01-20,debit,2,2666.1,1333.05
2819,transaction,Bendigo Bank,2026-01-21,debit,3,4093.75,1364.58
2820,transaction,Bendigo Bank,2026-01-22,credit,1,3521.67,3521.67
2821,transaction,Bendigo Bank,2026-01-22,debit,1,4278.45,4278.45
2822,transaction,Bendigo Bank,2026-01-23,credit,3,7530.54,2510.18
2823,transaction,Bendigo Bank,2026-01-23,debit,4,10410.18,2602.55
2824,transaction,Bendigo Bank,2026-01-25,credit,1,2732.6,2732.6
2825,transaction,Bendigo Bank,2026-01-25,debit,4,6370.29,1592.57
2826,transaction,Bendigo Bank,2026-01-26,credit,1,12.55,12.55
2827,transaction,Bendigo Bank,2026-01-28,debit,1,4024.58,4024.58
2828,transaction,Bendigo Bank,2026-01-29,credit,2,4920.73,2460.37
2829,transaction,Bendigo Bank,2026-01-29,debit,2,4539.39,2269.7
2830,transaction,Bendigo Bank,2026-01-31,credit,2,4986.48,2493.24
2831,transaction,Bendigo Bank,2026-01-31,debit,1,2783.29,2783.29
2832,transaction,Bendigo Bank,2026-02-01,debit,2,5630.85,2815.43
2833,transaction,Bendigo Bank,2026-02-02,credit,1,3001.79,3001.79
2834,transaction,Bendigo Bank,2026-02-02,debit,1,2541.26,2541.26
2835,transaction,Bendigo Bank,2026-02-03,credit,2,5405.29,2702.64
2836,transaction,Bendigo Bank,2026-02-03,debit,2,6773.51,3386.76
2837,transaction,Bendigo Bank,2026-02-05,credit,3,12334.24,4111.41
2838,transaction,Bendigo Bank,2026-02-06,credit,2,5009.02,2504.51
2839,transaction,Bendigo Bank,2026-02-06,debit,2,3029.44,1514.72
2840,transaction,Bendigo Bank,2026-02-07,debit,2,5769.86,2884.93
2841,transaction,Bendigo Bank,2026-02-08,credit,2,5783.83,2891.91
2842,transaction,Bendigo Bank,2026-02-09,credit,2,7999.9,3999.95
2843,transaction,Bendigo Bank,2026-02-11,credit,1,1071.6,1071.6
2844,transaction,Bendigo Bank,2026-02-11,debit,1,2969.81,2969.81
2845,transaction,Bendigo Bank,2026-02-12,credit,3,8081.31,2693.77
2846,transaction,Bendigo Bank,2026-02-12,debit,2,1925.91,962.96
2847,transaction,Bendigo Bank,2026-02-13,credit,1,2365.8,2365.8
2848,transaction,Bendigo Bank,2026-02-14,credit,2,715.12,357.56
2849,transaction,Bendigo Bank,2026-02-14,debit,1,536.69,536.69
2850,transaction,Bendigo Bank,2026-02-15,credit,4,10294.32,2573.58
2851,transaction,Bendigo Bank,2026-02-15,debit,4,2337.55,584.39
2852,transaction,Bendigo Bank,2026-02-16,credit,1,1827.55,1827.55
2853,transaction,Bendigo Bank,2026-02-16,debit,2,2913.78,1456.89
2854,transaction,Bendigo Bank,2026-02-17,credit,1,535.48,535.48
2855,transaction,Bendigo Bank,2026-02-17,debit,1,1833.21,1833.21
2856,transaction,Bendigo Bank,2026-02-18,credit,1,1110.33,1110.33
2857,transaction,Bendigo Bank,2026-02-18,debit,2,3981.91,1990.95
2858,transaction,Bendigo Bank,2026-02-19,credit,4,5648.12,1412.03
2859,transaction,Bendigo Bank,2026-02-19,debit,5,5934.44,1186.89
2860,transaction,Bendigo Bank,2026-02-20,credit,4,8654.33,2163.58
2861,transaction,Bendigo Bank,2026-02-21,credit,1,3464.05,3464.05
2862,transaction,Bendigo Bank,2026-02-21,debit,1,4294.37,4294.37
2863,transaction,Bendigo Bank,2026-02-22,debit,1,1577.49,1577.49
2864,transaction,Bendigo Bank,2026-02-23,credit,1,718.14,718.14
2865,transaction,Bendigo Bank,2026-02-23,debit,2,2296.97,1148.48
2866,transaction,Bendigo Bank,2026-02-24,credit,2,5873.45,2936.73
2867,transaction,Bendigo Bank,2026-02-24,debit,3,3209.76,1069.92
2868,transaction,Bendigo Bank,2026-02-25,debit,2,4101.78,2050.89
2869,transaction,Bendigo Bank,2026-02-26,credit,2,3302.65,1651.32
2870,transaction,Bendigo Bank,2026-02-26,debit,1,2441.35,2441.35
2871,transaction,Bendigo Bank,2026-02-27,credit,1,2783.73,2783.73
2872,transaction,Bendigo Bank,2026-02-27,debit,1,1328.11,1328.11
2873,transaction,Bendigo Bank,2026-02-28,credit,2,2400.24,1200.12
2874,transaction,Bendigo Bank,2026-02-28,debit,2,5112.63,2556.32
2875,transaction,Bendigo Bank,2026-03-01,credit,1,1941.49,1941.49
2876,transaction,Bendigo Bank,2026-03-02,debit,1,4357.91,4357.91
2877,transaction,Bendigo Bank,2026-03-03,credit,1,142.97,142.97
2878,transaction,Bendigo Bank,2026-03-03,debit,3,7718.69,2572.9
2879,transaction,Bendigo Bank,2026-03-04,credit,1,2406.19,2406.19
2880,transaction,Bendigo Bank,2026-03-04,debit,1,2628.71,2628.71
2881,transaction,Bendigo Bank,2026-03-05,debit,1,2675.61,2675.61
2882,transaction,Bendigo Bank,2026-03-06,debit,2,3807.64,1903.82
2883,transaction,Bendigo Bank,2026-03-07,credit,1,4123.19,4123.19
2884,transaction,Bendigo Bank,2026-03-07,debit,1,851.03,851.03
2885,transaction,Bendigo Bank,2026-03-08,debit,2,5332.36,2666.18
2886,transaction,Bendigo Bank,2026-03-10,credit,2,2931.48,1465.74
